Date,Open,High,Low,Close,Adj Close,Volume
2021-05-03,134.2899932861328,134.30999755859375,132.61000061035156,133.19000244140625,131.59335327148438,1032000
2021-05-04,132.1199951171875,132.50999450683594,130.35000610351562,130.89999389648438,129.3308563232422,1752400
2021-05-05,132.08999633789062,134.08999633789062,131.25,133.3699951171875,131.771240234375,1430600
2021-05-06,132.30999755859375,132.60000610351562,130.77000427246094,132.39999389648438,130.81288146972656,1150400
2021-05-07,133.19000244140625,134.82000732421875,133.19000244140625,133.89999389648438,132.29489135742188,1044200
2021-05-10,133.75999450683594,133.92999267578125,131.75999450683594,131.8699951171875,130.2892303466797,1034300
2021-05-11,130.27000427246094,131.83999633789062,129.3000030517578,131.4199981689453,129.84461975097656,1336600
2021-05-12,130.33999633789062,131.1699981689453,128.47000122070312,128.63999938964844,127.09793090820312,1256400
2021-05-13,129.61000061035156,130.75999450683594,129.25999450683594,130.02000427246094,128.46139526367188,805900
2021-05-14,130.47000122070312,131.69000244140625,130.4499969482422,131.14999389648438,129.5778350830078,775100
2021-05-17,130.83999633789062,131.0500030517578,129.91000366210938,130.11000061035156,128.5503387451172,886700
2021-05-18,129.9499969482422,129.9499969482422,128.67999267578125,128.75,127.20661926269531,1777600
2021-05-19,127.5999984741211,130.27999877929688,127.12999725341797,130.2100067138672,128.64910888671875,1119400
2021-05-20,130.61000061035156,132.7899932861328,130.61000061035156,132.14999389648438,130.5658416748047,1035100
2021-05-21,132.6699981689453,134.1300048828125,132.22000122070312,132.3000030517578,130.7140655517578,1445900
2021-05-24,133.50999450683594,134.41000366210938,132.52999877929688,133.33999633789062,131.74160766601562,1312300
2021-05-25,133.41000366210938,134.8000030517578,133.00999450683594,133.22999572753906,131.63290405273438,1890600
2021-05-26,136.3000030517578,138.0,133.25,133.2899932861328,131.69219970703125,2498400
2021-05-27,133.32000732421875,138.13999938964844,133.16000366210938,137.5399932861328,135.8912353515625,3699600
2021-05-28,138.60000610351562,139.2100067138672,138.0,138.1300048828125,136.47418212890625,1264400
2021-06-01,139.1699981689453,140.32000732421875,135.57000732421875,137.1999969482422,135.55531311035156,2015800
2021-06-02,137.1199951171875,138.22000122070312,135.8800048828125,136.57000732421875,134.93287658691406,1395700
2021-06-03,136.0,136.91000366210938,135.74000549316406,136.3699951171875,134.73529052734375,1228700
2021-06-04,137.6999969482422,138.41000366210938,137.38999938964844,137.89999389648438,136.24693298339844,1069700
2021-06-07,138.08999633789062,138.5800018310547,137.3699951171875,137.64999389648438,135.99990844726562,936000
2021-06-08,138.60000610351562,138.9199981689453,137.57000732421875,138.75,137.08676147460938,1143900
2021-06-09,139.1300048828125,140.3699951171875,138.8699951171875,140.1300048828125,138.45022583007812,961400
2021-06-10,140.32000732421875,143.35000610351562,140.00999450683594,143.05999755859375,141.34507751464844,1462400
2021-06-11,143.36000061035156,143.60000610351562,141.89999389648438,143.52999877929688,141.8094482421875,995100
2021-06-14,143.5,144.42999267578125,142.75999450683594,144.38999938964844,142.6591339111328,934200
2021-06-15,144.85000610351562,145.16000366210938,144.0399932861328,144.6199951171875,142.88636779785156,1035800
2021-06-16,144.66000366210938,145.0800018310547,142.9199981689453,143.58999633789062,141.8687286376953,1680800
2021-06-17,143.49000549316406,147.67999267578125,143.49000549316406,146.9199981689453,145.1588134765625,2822400
2021-06-18,146.30999755859375,146.8300018310547,144.94000244140625,145.00999450683594,143.27171325683594,3220700
2021-06-21,145.4199981689453,146.69000244140625,143.72999572753906,146.41000366210938,144.65493774414062,1266100
2021-06-22,146.3699951171875,147.67999267578125,145.8300018310547,146.6300048828125,144.87229919433594,1366200
2021-06-23,146.72000122070312,148.05999755859375,146.42999267578125,147.24000549316406,145.47499084472656,1455700
2021-06-24,147.9199981689453,148.3300018310547,146.57000732421875,146.6699981689453,144.91180419921875,1426800
2021-06-25,147.00999450683594,147.75999450683594,146.2100067138672,147.27999877929688,145.5144805908203,8445100
2021-06-28,147.6300048828125,148.0399932861328,146.42999267578125,147.92999267578125,146.1566925048828,1645000
2021-06-29,147.57000732421875,148.83999633789062,147.52999877929688,148.80999755859375,147.02615356445312,816700
2021-06-30,148.67999267578125,148.77999877929688,146.66000366210938,147.80999755859375,146.03814697265625,1259300
2021-07-01,147.77000427246094,148.3699951171875,147.00999450683594,147.7899932861328,146.01837158203125,1426500
2021-07-02,148.11000061035156,148.88999938964844,147.25,148.82000732421875,147.2293243408203,1400700
2021-07-06,149.22999572753906,149.22999572753906,148.47999572753906,148.97999572753906,147.3875732421875,1973300
2021-07-07,149.58999633789062,149.6199951171875,148.08999633789062,149.49000549316406,147.89212036132812,2286300
2021-07-08,148.07000732421875,148.9600067138672,147.27999877929688,148.8300018310547,147.2391815185547,1891700
2021-07-09,149.49000549316406,150.22999572753906,148.9199981689453,150.02999877929688,148.42636108398438,1596800
2021-07-12,150.64999389648438,151.0,149.1699981689453,149.50999450683594,147.91189575195312,1480500
2021-07-13,149.11000061035156,149.5399932861328,148.19000244140625,149.27000427246094,147.67449951171875,1456500
2021-07-14,149.86000061035156,149.8699951171875,148.4600067138672,148.6300048828125,147.0413360595703,1218500
2021-07-15,148.33999633789062,149.30999755859375,147.83999633789062,148.9600067138672,147.3677978515625,1733600
2021-07-16,149.3300018310547,149.82000732421875,148.27000427246094,148.92999267578125,147.33811950683594,2169800
2021-07-19,147.66000366210938,147.97000122070312,146.9499969482422,147.5800018310547,146.00254821777344,1835100
2021-07-20,148.4499969482422,151.25,147.8300018310547,149.3000030517578,147.7041473388672,2246000
2021-07-21,149.49000549316406,149.91000366210938,147.60000610351562,148.9499969482422,147.35791015625,2255700
2021-07-22,149.7100067138672,150.5,148.6699981689453,150.3000030517578,148.6934814453125,1972800
2021-07-23,150.58999633789062,152.41000366210938,150.42999267578125,152.30999755859375,150.68197631835938,2132000
2021-07-26,151.72999572753906,152.1699981689453,149.77000427246094,150.25,148.64401245117188,1767700
2021-07-27,149.2899932861328,150.0,148.86000061035156,149.9499969482422,148.3472137451172,2085700
2021-07-28,150.0,151.97000122070312,149.5,151.4600067138672,149.84109497070312,2179700
2021-07-29,151.99000549316406,153.4600067138672,151.4199981689453,152.6699981689453,151.03814697265625,1527300
2021-07-30,152.52000427246094,153.60000610351562,152.02000427246094,153.22999572753906,151.5921630859375,2310100
2021-08-02,154.0500030517578,154.3000030517578,152.52000427246094,153.07000732421875,151.43386840820312,1438300
2021-08-03,153.7100067138672,153.97000122070312,152.75999450683594,153.86000061035156,152.21542358398438,1859700
2021-08-04,153.9600067138672,154.7100067138672,153.49000549316406,154.27000427246094,152.6210479736328,1786700
2021-08-05,154.4600067138672,155.16000366210938,153.33999633789062,155.0399932861328,153.38278198242188,1667600
2021-08-06,154.75999450683594,155.88999938964844,154.47000122070312,155.6999969482422,154.03575134277344,1209300
2021-08-09,156.0800018310547,156.8000030517578,155.00999450683594,156.5399932861328,154.86676025390625,982900
2021-08-10,156.9199981689453,157.60000610351562,155.89999389648438,156.52000427246094,154.8470001220703,1575900
2021-08-11,156.69000244140625,156.99000549316406,155.85000610351562,156.52000427246094,154.8470001220703,1402500
2021-08-12,156.50999450683594,158.52000427246094,156.1199951171875,158.14999389648438,156.4595489501953,1376100
2021-08-13,158.39999389648438,159.27000427246094,157.38999938964844,159.22999572753906,157.52801513671875,1733200
2021-08-16,159.38999938964844,162.52000427246094,158.5,162.07000732421875,160.33766174316406,2154300
2021-08-17,161.72999572753906,161.83999633789062,159.2899932861328,160.91000366210938,159.19009399414062,2614200
2021-08-18,163.1999969482422,165.36000061035156,162.08999633789062,163.02000427246094,161.2775115966797,2860900
2021-08-19,161.74000549316406,169.0800018310547,161.61000061035156,167.6699981689453,165.8778076171875,2179600
2021-08-20,167.8300018310547,170.74000549316406,167.0500030517578,168.1300048828125,166.3328857421875,2023300
2021-08-23,169.42999267578125,170.57000732421875,168.1300048828125,170.0,168.1829071044922,2061400
2021-08-24,170.22999572753906,171.2100067138672,169.22000122070312,170.57000732421875,168.74684143066406,1238600
2021-08-25,170.07000732421875,173.5399932861328,170.07000732421875,173.3000030517578,171.44764709472656,1411800
2021-08-26,173.38999938964844,174.47000122070312,172.10000610351562,173.58999633789062,171.73452758789062,1273400
2021-08-27,174.02999877929688,175.10000610351562,172.99000549316406,173.80999755859375,171.9521942138672,1185800
2021-08-30,173.86000061035156,177.1199951171875,173.86000061035156,176.72999572753906,174.84095764160156,1221400
2021-08-31,177.10000610351562,177.19000244140625,174.8300018310547,175.47000122070312,173.5944366455078,1733200
2021-09-01,175.0399932861328,175.74000549316406,174.3800048828125,175.4499969482422,173.5746307373047,1429000
2021-09-02,176.4499969482422,178.33999633789062,175.6999969482422,178.02000427246094,176.11717224121094,1194000
2021-09-03,177.6699981689453,179.57000732421875,177.02999877929688,179.27999877929688,177.36370849609375,971800
2021-09-07,179.27999877929688,179.3699951171875,176.7899932861328,177.72000122070312,175.82037353515625,1252000
2021-09-08,177.4199981689453,179.17999267578125,176.57000732421875,178.72999572753906,176.81961059570312,1174600
2021-09-09,179.07000732421875,179.36000061035156,177.02000427246094,177.22999572753906,175.33563232421875,1010000
2021-09-10,177.72000122070312,179.30999755859375,177.1699981689453,177.22999572753906,175.33563232421875,1086300
2021-09-13,177.66000366210938,178.0,170.22000122070312,172.0800018310547,170.24066162109375,2274300
2021-09-14,172.5500030517578,173.97999572753906,171.75999450683594,172.4199981689453,170.5770263671875,1337400
2021-09-15,172.07000732421875,175.1300048828125,171.38999938964844,173.7899932861328,171.93238830566406,1535300
2021-09-16,173.92999267578125,173.92999267578125,171.10000610351562,173.27999877929688,171.42784118652344,1142000
2021-09-17,173.9199981689453,177.36000061035156,172.8000030517578,173.94000244140625,172.08079528808594,2405700
2021-09-20,170.5,172.5800018310547,169.11000061035156,171.33999633789062,169.50857543945312,1599400
2021-09-21,172.3000030517578,173.60000610351562,171.19000244140625,171.44000244140625,169.60751342773438,1059800
2021-09-22,172.17999267578125,173.32000732421875,170.91000366210938,172.44000244140625,170.59683227539062,981000
2021-09-23,173.5,174.35000610351562,172.49000549316406,172.77000427246094,170.9232940673828,1654600
2021-09-24,172.08999633789062,173.0800018310547,171.1999969482422,172.39999389648438,170.5572509765625,1041900
2021-09-27,171.05999755859375,171.14999389648438,164.25999450683594,166.3800048828125,164.60159301757812,1419700
2021-09-28,164.19000244140625,164.3300018310547,158.7899932861328,159.89999389648438,158.1908721923828,2541000
2021-09-29,161.38999938964844,161.80999755859375,159.8300018310547,160.0,158.28981018066406,1268200
2021-09-30,161.22999572753906,162.47999572753906,157.4600067138672,157.52999877929688,155.84620666503906,1542800
2021-10-01,157.14999389648438,157.5,153.0500030517578,155.99000549316406,154.3226776123047,1881900
2021-10-04,155.24000549316406,156.3000030517578,151.25999450683594,152.36000061035156,150.9191436767578,1758300
2021-10-05,153.47999572753906,155.77999877929688,152.33999633789062,153.02999877929688,151.5828094482422,1494300
2021-10-06,152.5500030517578,154.25999450683594,151.6199951171875,153.64999389648438,152.19692993164062,1794700
2021-10-07,155.05999755859375,157.47999572753906,154.9600067138672,155.32000732421875,153.85116577148438,1002800
2021-10-08,156.17999267578125,156.9199981689453,152.10000610351562,152.47000122070312,151.02810668945312,904100
2021-10-11,151.49000549316406,152.36000061035156,149.8800048828125,150.02000427246094,148.60128784179688,1106300
2021-10-12,151.17999267578125,151.17999267578125,146.3000030517578,147.9499969482422,146.55084228515625,1809900
2021-10-13,149.0800018310547,150.8800048828125,148.74000549316406,150.22000122070312,148.7993927001953,1509100
2021-10-14,151.6199951171875,153.47999572753906,151.6199951171875,152.58999633789062,151.14698791503906,1434100
2021-10-15,153.13999938964844,153.88999938964844,152.5500030517578,153.27000427246094,151.82054138183594,1397800
2021-10-18,153.6300048828125,155.4199981689453,152.38999938964844,154.77999877929688,153.3162841796875,1183600
2021-10-19,155.9600067138672,157.4600067138672,155.5500030517578,155.6199951171875,154.14833068847656,1025500
2021-10-20,156.92999267578125,158.1199951171875,156.30999755859375,157.58999633789062,156.0996856689453,1053000
2021-10-21,157.7100067138672,158.02000427246094,154.52999877929688,156.94000244140625,155.4558563232422,1405100
2021-10-22,156.9499969482422,158.7100067138672,156.89999389648438,157.97000122070312,156.47610473632812,772200
2021-10-25,157.89999389648438,158.52000427246094,156.75,158.33999633789062,156.8426055908203,1088100
2021-10-26,159.6300048828125,159.9199981689453,157.0399932861328,158.19000244140625,156.69403076171875,1016400
2021-10-27,158.3000030517578,158.5,154.8300018310547,155.25999450683594,153.79171752929688,1472600
2021-10-28,155.97999572753906,157.7899932861328,154.19000244140625,155.75999450683594,154.28700256347656,1752600
2021-10-29,155.1300048828125,157.57000732421875,154.44000244140625,157.49000549316406,156.00064086914062,1999800
2021-11-01,157.3800048828125,158.0,155.8000030517578,157.05999755859375,155.57470703125,1329100
2021-11-02,157.5500030517578,158.0,155.44000244140625,157.85000610351562,156.35723876953125,1714200
2021-11-03,158.02999877929688,158.2899932861328,154.57000732421875,158.1999969482422,156.7039337158203,1256500
2021-11-04,157.86000061035156,158.92999267578125,156.36000061035156,157.64999389648438,156.15911865234375,1015800
2021-11-05,156.57000732421875,156.80999755859375,152.42999267578125,156.41000366210938,154.93084716796875,1775500
2021-11-08,157.0,161.14999389648438,156.5500030517578,160.94000244140625,159.4180145263672,1467000
2021-11-09,160.94000244140625,162.22999572753906,159.52000427246094,159.80999755859375,158.29869079589844,1021000
2021-11-10,159.2100067138672,159.97999572753906,156.05999755859375,159.27999877929688,157.77369689941406,1093200
2021-11-11,160.27999877929688,161.0399932861328,157.92999267578125,158.7899932861328,157.28834533691406,935500
2021-11-12,159.72999572753906,161.05999755859375,157.7100067138672,160.8800048828125,159.3585662841797,1444800
2021-11-15,161.25,162.3300018310547,157.5,157.77999877929688,156.28790283203125,1121300
2021-11-16,157.0500030517578,163.0,156.9600067138672,161.38999938964844,159.86375427246094,1276300
2021-11-17,161.9199981689453,161.9199981689453,159.89999389648438,161.5399932861328,160.0123291015625,872400
2021-11-18,162.52999877929688,162.82000732421875,160.39999389648438,162.16000366210938,160.62646484375,1475800
2021-11-19,163.00999450683594,165.07000732421875,162.6699981689453,164.3000030517578,162.74624633789062,1647600
2021-11-22,165.0,165.67999267578125,162.77999877929688,162.77999877929688,161.24058532714844,2110400
2021-11-23,155.88999938964844,159.32000732421875,151.77000427246094,154.77999877929688,153.3162841796875,3140600
2021-11-24,153.75999450683594,154.6699981689453,151.08999633789062,152.97000122070312,151.5233917236328,2291400
2021-11-26,153.2899932861328,159.08999633789062,151.57000732421875,152.07000732421875,150.6319122314453,1632200
2021-11-29,153.05999755859375,155.3800048828125,151.55999755859375,153.4199981689453,151.96913146972656,1734600
2021-11-30,153.35000610351562,155.7100067138672,149.6999969482422,150.89999389648438,149.4729461669922,3900500
2021-12-01,151.1199951171875,152.85000610351562,148.08999633789062,148.2100067138672,146.80841064453125,1800900
2021-12-02,147.91000366210938,152.47000122070312,147.72999572753906,150.99000549316406,149.56211853027344,1514100
2021-12-03,151.82000732421875,153.0,147.72000122070312,149.3300018310547,147.9178009033203,1412600
2021-12-06,149.33999633789062,152.0399932861328,147.77999877929688,151.47000122070312,150.03756713867188,1803400
2021-12-07,152.83999633789062,156.24000549316406,152.61000061035156,153.8000030517578,152.3455352783203,1422700
2021-12-08,154.75999450683594,156.38999938964844,153.9499969482422,156.30999755859375,154.83180236816406,1491500
2021-12-09,156.5,158.0,154.50999450683594,154.61000061035156,153.1478729248047,1272300
2021-12-10,154.52999877929688,156.33999633789062,154.0800018310547,156.25999450683594,154.78225708007812,1463900
2021-12-13,157.33999633789062,157.89999389648438,155.13999938964844,156.2899932861328,154.81198120117188,1413800
2021-12-14,154.88999938964844,155.74000549316406,150.10000610351562,151.8800048828125,150.44369506835938,1869100
2021-12-15,152.75999450683594,154.58999633789062,150.6199951171875,154.30999755859375,152.8507080078125,2054900
2021-12-16,154.3000030517578,155.89999389648438,150.4600067138672,150.8000030517578,149.37388610839844,2085600
2021-12-17,150.35000610351562,152.58999633789062,148.0399932861328,151.4199981689453,149.98802185058594,2628700
2021-12-20,150.75999450683594,152.17999267578125,148.5399932861328,150.4199981689453,148.99746704101562,2027200
2021-12-21,151.0,154.05999755859375,150.61000061035156,153.9600067138672,152.5040283203125,1496600
2021-12-22,154.4499969482422,157.16000366210938,154.25,156.77999877929688,155.29733276367188,1907900
2021-12-23,157.2899932861328,158.86000061035156,156.64999389648438,157.8000030517578,156.30770874023438,1411000
2021-12-27,158.82000732421875,159.83999633789062,157.19000244140625,158.74000549316406,157.2388153076172,951800
2021-12-28,159.67999267578125,159.7899932861328,158.1199951171875,159.17999267578125,157.67465209960938,764300
2021-12-29,159.8300018310547,161.38999938964844,159.17999267578125,160.64999389648438,159.13075256347656,833100
2021-12-30,161.11000061035156,162.6199951171875,160.60000610351562,160.8800048828125,159.3585662841797,771000
2021-12-31,160.35000610351562,161.4499969482422,159.52000427246094,159.64999389648438,158.14019775390625,1315500
2022-01-03,159.0,159.44000244140625,153.92999267578125,156.47999572753906,155.20433044433594,1606300
2022-01-04,155.49000549316406,155.6300048828125,149.6999969482422,151.19000244140625,149.9574737548828,2234000
2022-01-05,150.8300018310547,153.10000610351562,148.52999877929688,148.60000610351562,147.38858032226562,2370500
2022-01-06,148.85000610351562,149.9600067138672,145.5800018310547,149.1199951171875,147.9043426513672,2298300
2022-01-07,149.1199951171875,149.72999572753906,145.08999633789062,145.14999389648438,143.96669006347656,2058600
2022-01-10,143.2899932861328,145.30999755859375,140.86000061035156,145.16000366210938,143.97662353515625,2548100
2022-01-11,145.0,146.94000244140625,143.80999755859375,146.63999938964844,145.44454956054688,2194200
2022-01-12,147.8000030517578,150.38999938964844,147.5500030517578,149.50999450683594,148.2911376953125,2250800
2022-01-13,149.4600067138672,149.5399932861328,144.85000610351562,145.1699981689453,143.98654174804688,1741800
2022-01-14,144.0399932861328,145.14999389648438,142.36000061035156,144.67999267578125,143.50050354003906,2225400
2022-01-18,142.4199981689453,143.24000549316406,140.33999633789062,140.47000122070312,139.32484436035156,1907400
2022-01-19,140.6699981689453,143.60000610351562,140.25999450683594,140.42999267578125,139.28515625,1472100
2022-01-20,141.3800048828125,143.13999938964844,139.0500030517578,139.47999572753906,138.34291076660156,1861200
2022-01-21,139.5399932861328,140.49000549316406,137.49000549316406,137.50999450683594,136.3889617919922,1878600
2022-01-24,136.3800048828125,138.49000549316406,131.27999877929688,138.1199951171875,136.99398803710938,2155300
2022-01-25,135.36000061035156,136.6199951171875,132.64999389648438,134.57000732421875,133.4729461669922,1705300
2022-01-26,135.5399932861328,138.0500030517578,132.27000427246094,133.50999450683594,132.4215850830078,1999500
2022-01-27,135.27999877929688,136.36000061035156,131.67999267578125,132.08999633789062,131.01316833496094,1715800
2022-01-28,133.0,137.39999389648438,131.22000122070312,137.05999755859375,135.94264221191406,2174800
2022-01-31,137.32000732421875,139.47000122070312,136.97000122070312,139.32000732421875,138.18423461914062,1703000
2022-02-01,140.52999877929688,141.27000427246094,138.4499969482422,141.02999877929688,139.8802947998047,1655900
2022-02-02,140.99000549316406,144.75999450683594,140.77999877929688,144.24000549316406,143.06411743164062,1475700
